id,date,store_nbr,family,onpromotion,sales
604,2017-04-29,1,PRODUCE,5,228.326
605,2017-04-30,1,PRODUCE,0,134.602
606,2017-05-01,1,PRODUCE,0,126.505
607,2017-05-02,1,PRODUCE,0,93.767
608,2017-05-03,1,PRODUCE,0,91.42
609,2017-05-04,1,PRODUCE,4,166.192
610,2017-05-05,1,PRODUCE,0,148.688
611,2017-05-06,1,PRODUCE,0,131.808
612,2017-05-07,1,PRODUCE,0,102.273
613,2017-05-08,1,PRODUCE,0,93.873
614,2017-05-09,1,PRODUCE,0,103.371
615,2017-05-10,1,PRODUCE,0,129.37
616,2017-05-11,1,PRODUCE,1,156.981
617,2017-05-12,1,PRODUCE,0,99.534
618,2017-05-13,1,PRODUCE,0,122.603
619,2017-05-14,1,PRODUCE,0,115.8
620,2017-05-15,1,PRODUCE,0,131.163
621,2017-05-16,1,PRODUCE,0,99.051
622,2017-05-17,1,PRODUCE,0,104.379
623,2017-05-18,1,PRODUCE,0,90.04
624,2017-05-19,1,PRODUCE,0,129.683
625,2017-05-20,1,PRODUCE,0,155.442
626,2017-05-21,1,PRODUCE,0,104.768
627,2017-05-22,1,PRODUCE,0,116.271
628,2017-05-23,1,PRODUCE,0,82.61
629,2017-05-24,1,PRODUCE,0,162.233
630,2017-05-25,1,PRODUCE,0,102.285
631,2017-05-26,1,PRODUCE,0,104.495
632,2017-05-27,1,PRODUCE,0,125.11
633,2017-05-28,1,PRODUCE,0,129.182
634,2017-05-29,1,PRODUCE,0,170.312
635,2017-05-30,1,PRODUCE,0,99.751
636,2017-05-31,1,PRODUCE,0,88.515
637,2017-06-01,1,PRODUCE,0,96.396
638,2017-06-02,1,PRODUCE,0,131.267
639,2017-06-03,1,PRODUCE,0,116.182
640,2017-06-04,1,PRODUCE,0,111.874
641,2017-06-05,1,PRODUCE,0,98.299
642,2017-06-06,1,PRODUCE,11,130.096
643,2017-06-07,1,PRODUCE,0,106.779
644,2017-06-08,1,PRODUCE,0,118.493
645,2017-06-09,1,PRODUCE,0,105.996
646,2017-06-10,1,PRODUCE,7,155.681
647,2017-06-11,1,PRODUCE,0,135.263
648,2017-06-12,1,PRODUCE,0,93.602
649,2017-06-13,1,PRODUCE,0,107.469
650,2017-06-14,1,PRODUCE,0,108.238
651,2017-06-15,1,PRODUCE,0,138.467
652,2017-06-16,1,PRODUCE,0,108.127
653,2017-06-17,1,PRODUCE,4,214.058
654,2017-06-18,1,PRODUCE,0,98.959
655,2017-06-19,1,PRODUCE,2,112.322
656,2017-06-20,1,PRODUCE,0,81.817
657,2017-06-21,1,PRODUCE,7,171.285
658,2017-06-22,1,PRODUCE,0,138.27
659,2017-06-23,1,PRODUCE,0,136.484
660,2017-06-24,1,PRODUCE,0,125.229
661,2017-06-25,1,PRODUCE,0,129.314
662,2017-06-26,1,PRODUCE,0,88.027
663,2017-06-27,1,PRODUCE,0,98.293
664,2017-06-28,1,PRODUCE,0,96.189
665,2017-06-29,1,PRODUCE,0,142.239
666,2017-06-30,1,PRODUCE,0,135.435
667,2017-07-01,1,PRODUCE,0,106.378
668,2017-07-02,1,PRODUCE,0,131.043
669,2017-07-03,1,PRODUCE,0,127.732
670,2017-07-04,1,PRODUCE,0,160.728
671,2017-07-05,1,PRODUCE,0,92.859
672,2017-07-06,1,PRODUCE,4,183.35
673,2017-07-07,1,PRODUCE,7,199.483
674,2017-07-08,1,PRODUCE,0,105.464
675,2017-07-09,1,PRODUCE,0,117.163
676,2017-07-10,1,PRODUCE,0,88.022
677,2017-07-11,1,PRODUCE,0,86.41
678,2017-07-12,1,PRODUCE,0,133.593
679,2017-07-13,1,PRODUCE,0,130.854
680,2017-07-14,1,PRODUCE,10,165.38
681,2017-07-15,1,PRODUCE,0,127.523
682,2017-07-16,1,PRODUCE,0,106.618
683,2017-07-17,1,PRODUCE,0,108.159
684,2017-07-18,1,PRODUCE,0,108.244
685,2017-07-19,1,PRODUCE,8,162.078
686,2017-07-20,1,PRODUCE,0,83.926
687,2017-07-21,1,PRODUCE,0,91.362
688,2017-07-22,1,PRODUCE,0,112.896
689,2017-07-23,1,PRODUCE,0,124.214
690,2017-07-24,1,PRODUCE,0,85.067
691,2017-07-25,1,PRODUCE,0,101.915
692,2017-07-26,1,PRODUCE,0,105.967
693,2017-07-27,1,PRODUCE,0,101.369
694,2017-07-28,1,PRODUCE,0,127.035
695,2017-07-29,1,PRODUCE,0,149.208
696,2017-07-30,1,PRODUCE,0,121.75
697,2017-07-31,1,PRODUCE,11,205.373
698,2017-08-01,1,PRODUCE,0,124.649
699,2017-08-02,1,PRODUCE,11,170.019
700,2017-08-03,1,PRODUCE,0,115.299
701,2017-08-04,1,PRODUCE,0,95.652
702,2017-08-05,1,PRODUCE,0,124.744
703,2017-08-06,1,PRODUCE,0,92.319
704,2017-08-07,1,PRODUCE,2,131.103
705,2017-08-08,1,PRODUCE,0,103.846
706,2017-08-09,1,PRODUCE,0,83.843
707,2017-08-10,1,PRODUCE,0,129.195
708,2017-08-11,1,PRODUCE,6,181.986
709,2017-08-12,1,PRODUCE,0,116.267
710,2017-08-13,1,PRODUCE,0,87.56
711,2017-08-14,1,PRODUCE,0,111.264
712,2017-08-15,1,PRODUCE,1,140.711
729,2017-01-01,1,CLEANING,0,67.997
730,2017-01-02,1,CLEANING,0,79.552
731,2017-01-03,1,CLEANING,0,71.301
732,2017-01-04,1,CLEANING,11,91.107
733,2017-01-05,1,CLEANING,10,100.151
734,2017-01-06,1,CLEANING,6,58.765
735,2017-01-07,1,CLEANING,0,74.875
736,2017-01-08,1,CLEANING,0,69.684
737,2017-01-09,1,CLEANING,0,67.154
738,2017-01-10,1,CLEANING,0,73.966
739,2017-01-11,1,CLEANING,0,60.647
740,2017-01-12,1,CLEANING,0,63.237
741,2017-01-13,1,CLEANING,0,62.185
742,2017-01-14,1,CLEANING,0,86.021
743,2017-01-15,1,CLEANING,0,52.509
744,2017-01-16,1,CLEANING,0,83.472
745,2017-01-17,1,CLEANING,0,69.211
746,2017-01-18,1,CLEANING,0,58.131
747,2017-01-19,1,CLEANING,3,66.728
748,2017-01-20,1,CLEANING,0,75.868
749,2017-01-21,1,CLEANING,0,81.553
750,2017-01-22,1,CLEANING,0,48.024
751,2017-01-23,1,CLEANING,9,127.532
752,2017-01-24,1,CLEANING,0,51.045
753,2017-01-25,1,CLEANING,0,63.477
754,2017-01-26,1,CLEANING,0,58.399
755,2017-01-27,1,CLEANING,0,52.744
756,2017-01-28,1,CLEANING,0,74.267
757,2017-01-29,1,CLEANING,0,92.241
758,2017-01-30,1,CLEANING,0,60.131
759,2017-01-31,1,CLEANING,0,105.783
760,2017-02-01,1,CLEANING,5,72.417
761,2017-02-02,1,CLEANING,3,84.025
762,2017-02-03,1,CLEANING,0,63.951
763,2017-02-04,1,CLEANING,3,81.5
764,2017-02-05,1,CLEANING,0,61.298
765,2017-02-06,1,CLEANING,0,63.075
766,2017-02-07,1,CLEANING,0,43.873
767,2017-02-08,1,CLEANING,0,62.733
768,2017-02-09,1,CLEANING,0,66.31
769,2017-02-10,1,CLEANING,0,64.759
770,2017-02-11,1,CLEANING,0,51.965
771,2017-02-12,1,CLEANING,0,59.253
772,2017-02-13,1,CLEANING,0,61.988
773,2017-02-14,1,CLEANING,0,64.276
774,2017-02-15,1,CLEANING,0,67.681
775,2017-02-16,1,CLEANING,0,50.306
776,2017-02-17,1,CLEANING,2,71.049
777,2017-02-18,1,CLEANING,0,63.619
778,2017-02-19,1,CLEANING,5,71.632
779,2017-02-20,1,CLEANING,0,78.235
780,2017-02-21,1,CLEANING,0,51.596
781,2017-02-22,1,CLEANING,0,36.485
782,2017-02-23,1,CLEANING,0,77.709
783,2017-02-24,1,CLEANING,6,98.395
784,2017-02-25,1,CLEANING,0,63.15
785,2017-02-26,1,CLEANING,0,96.499
786,2017-02-27,1,CLEANING,3,85.979
787,2017-02-28,1,CLEANING,0,64.198
788,2017-03-01,1,CLEANING,0,41.021
789,2017-03-02,1,CLEANING,0,61.791
790,2017-03-03,1,CLEANING,11,124.297
791,2017-03-04,1,CLEANING,0,58.818
792,2017-03-05,1,CLEANING,0,111.077
793,2017-03-06,1,CLEANING,10,106.193
794,2017-03-07,1,CLEANING,0,52.505
795,2017-03-08,1,CLEANING,10,110.053
796,2017-03-09,1,CLEANING,0,59.747
797,2017-03-10,1,CLEANING,0,58.554
798,2017-03-11,1,CLEANING,3,69.252
799,2017-03-12,1,CLEANING,0,67.609
800,2017-03-13,1,CLEANING,0,55.734
801,2017-03-14,1,CLEANING,0,73.352
802,2017-03-15,1,CLEANING,0,59.217
803,2017-03-16,1,CLEANING,0,62.364
804,2017-03-17,1,CLEANING,0,65.716
805,2017-03-18,1,CLEANING,0,72.781
806,2017-03-19,1,CLEANING,0,96.403
807,2017-03-20,1,CLEANING,0,66.624
808,2017-03-21,1,CLEANING,0,56.636
809,2017-03-22,1,CLEANING,0,64.612
810,2017-03-23,1,CLEANING,0,61.274
811,2017-03-24,1,CLEANING,0,75.606
812,2017-03-25,1,CLEANING,0,61.08
813,2017-03-26,1,CLEANING,0,103.491
814,2017-03-27,1,CLEANING,0,58.048
815,2017-03-28,1,CLEANING,0,63.866
816,2017-03-29,1,CLEANING,0,60.52
817,2017-03-30,1,CLEANING,0,69.373
818,2017-03-31,1,CLEANING,0,89.134
819,2017-04-01,1,CLEANING,0,62.871
820,2017-04-02,1,CLEANING,6,118.924
821,2017-04-03,1,CLEANING,8,94.543
822,2017-04-04,1,CLEANING,0,63.89
823,2017-04-05,1,CLEANING,0,53.358
824,2017-04-06,1,CLEANING,0,64.834
825,2017-04-07,1,CLEANING,2,54.768
826,2017-04-08,1,CLEANING,8,113.458
827,2017-04-09,1,CLEANING,0,84.469
828,2017-04-10,1,CLEANING,0,70.635
829,2017-04-11,1,CLEANING,0,59.348
830,2017-04-12,1,CLEANING,0,47.426
831,2017-04-13,1,CLEANING,0,43.906
832,2017-04-14,1,CLEANING,0,92.535
833,2017-04-15,1,CLEANING,0,76.713
834,2017-04-16,1,CLEANING,0,63.681
835,2017-04-17,1,CLEANING,0,92.171
836,2017-04-18,1,CLEANING,0,42.734
837,2017-04-19,1,CLEANING,0,51.301
838,2017-04-20,1,CLEANING,0,54.904
839,2017-04-21,1,CLEANING,0,75.937
840,2017-04-22,1,CLEANING,0,74.735
841,2017-04-23,1,CLEANING,0,88.291
842,2017-04-24,1,CLEANING,0,54.079
843,2017-04-25,1,CLEANING,0,62.573
844,2017-04-26,1,CLEANING,0,83.505
845,2017-04-27,1,CLEANING,4,101.174
846,2017-04-28,1,CLEANING,0,69.924
847,2017-04-29,1,CLEANING,0,58.901
848,2017-04-30,1,CLEANING,0,67.464
849,2017-05-01,1,CLEANING,0,81.993
850,2017-05-02,1,CLEANING,0,69.145
851,2017-05-03,1,CLEANING,0,71.493
852,2017-05-04,1,CLEANING,0,50.603
853,2017-05-05,1,CLEANING,0,71.047
854,2017-05-06,1,CLEANING,0,60.416
855,2017-05-07,1,CLEANING,0,73.201
856,2017-05-08,1,CLEANING,0,58.093
857,2017-05-09,1,CLEANING,0,56.907
858,2017-05-10,1,CLEANING,0,47.192
859,2017-05-11,1,CLEANING,0,56.748
860,2017-05-12,1,CLEANING,9,83.168
861,2017-05-13,1,CLEANING,0,62.853
862,2017-05-14,1,CLEANING,0,61.519
863,2017-05-15,1,CLEANING,0,87.866
864,2017-05-16,1,CLEANING,0,51.111
865,2017-05-17,1,CLEANING,0,73.149
866,2017-05-18,1,CLEANING,0,57.172
867,2017-05-19,1,CLEANING,0,85.004
868,2017-05-20,1,CLEANING,0,71.206
869,2017-05-21,1,CLEANING,0,68.823
870,2017-05-22,1,CLEANING,0,79.62
871,2017-05-23,1,CLEANING,11,104.583
872,2017-05-24,1,CLEANING,0,80.165
873,2017-05-25,1,CLEANING,0,49.378
874,2017-05-26,1,CLEANING,0,63.474
875,2017-05-27,1,CLEANING,0,63.872
876,2017-05-28,1,CLEANING,0,57.469
877,2017-05-29,1,CLEANING,0,65.969
878,2017-05-30,1,CLEANING,0,57.599
879,2017-05-31,1,CLEANING,0,67.522
880,2017-06-01,1,CLEANING,0,63.75
881,2017-06-02,1,CLEANING,0,57.556
882,2017-06-03,1,CLEANING,0,64.928
883,2017-06-04,1,CLEANING,0,64.693
884,2017-06-05,1,CLEANING,0,56.934
885,2017-06-06,1,CLEANING,0,74.866
886,2017-06-07,1,CLEANING,0,53.124
887,2017-06-08,1,CLEANING,0,77.932
888,2017-06-09,1,CLEANING,0,70.845
889,2017-06-10,1,CLEANING,0,67.32
890,2017-06-11,1,CLEANING,0,53.206
891,2017-06-12,1,CLEANING,0,46.701
892,2017-06-13,1,CLEANING,11,77.072
893,2017-06-14,1,CLEANING,0,46.063
894,2017-06-15,1,CLEANING,0,87.73
895,2017-06-16,1,CLEANING,0,71.374
896,2017-06-17,1,CLEANING,0,59.99
897,2017-06-18,1,CLEANING,8,93.326
898,2017-06-19,1,CLEANING,7,103.811
899,2017-06-20,1,CLEANING,0,62.133
900,2017-06-21,1,CLEANING,0,54.346
901,2017-06-22,1,CLEANING,0,66.765
902,2017-06-23,1,CLEANING,0,63.645
903,2017-06-24,1,CLEANING,0,71.524
904,2017-06-25,1,CLEANING,0,57.173
905,2017-06-26,1,CLEANING,0,80.811
906,2017-06-27,1,CLEANING,0,52.032
907,2017-06-28,1,CLEANING,0,47.13
908,2017-06-29,1,CLEANING,0,46.824
909,2017-06-30,1,CLEANING,0,59.91
910,2017-07-01,1,CLEANING,0,69.737
911,2017-07-02,1,CLEANING,0,58.649
912,2017-07-03,1,CLEANING,0,82.311
913,2017-07-04,1,CLEANING,11,122.127
914,2017-07-05,1,CLEANING,4,87.963
915,2017-07-06,1,CLEANING,0,70.972
916,2017-07-07,1,CLEANING,0,74.719
917,2017-07-08,1,CLEANING,1,70.488
918,2017-07-09,1,CLEANING,0,84.419
919,2017-07-10,1,CLEANING,0,71.873
920,2017-07-11,1,CLEANING,0,67.639
921,2017-07-12,1,CLEANING,0,41.459
922,2017-07-13,1,CLEANING,0,53.327
923,2017-07-14,1,CLEANING,0,47.037
924,2017-07-15,1,CLEANING,0,93.349
925,2017-07-16,1,CLEANING,0,77.121
926,2017-07-17,1,CLEANING,0,59.321
927,2017-07-18,1,CLEANING,0,63.898
928,2017-07-19,1,CLEANING,0,46.238
929,2017-07-20,1,CLEANING,0,52.196
930,2017-07-21,1,CLEANING,0,69.968
931,2017-07-22,1,CLEANING,0,70.196
932,2017-07-23,1,CLEANING,0,64.114
933,2017-07-24,1,CLEANING,0,62.827
934,2017-07-25,1,CLEANING,0,70.477
935,2017-07-26,1,CLEANING,0,50.032
936,2017-07-27,1,CLEANING,0,65.183
937,2017-07-28,1,CLEANING,6,92.212
938,2017-07-29,1,CLEANING,0,58.709
939,2017-07-30,1,CLEANING,0,70.89
940,2017-07-31,1,CLEANING,0,78.136
941,2017-08-01,1,CLEANING,0,52.178
942,2017-08-02,1,CLEANING,0,51.423
943,2017-08-03,1,CLEANING,0,58.868
944,2017-08-04,1,CLEANING,0,75.125
945,2017-08-05,1,CLEANING,0,81.542
946,2017-08-06,1,CLEANING,0,78.511
947,2017-08-07,1,CLEANING,1,69.307
948,2017-08-08,1,CLEANING,0,81.747
949,2017-08-09,1,CLEANING,0,86.893
950,2017-08-10,1,CLEANING,5,127.424
951,2017-08-11,1,CLEANING,0,71.348
952,2017-08-12,1,CLEANING,0,73.029
953,2017-08-13,1,CLEANING,0,70.467
954,2017-08-14,1,CLEANING,0,71.122
955,2017-08-15,1,CLEANING,0,77.353
972,2017-01-01,1,DAIRY,0,121.926
973,2017-01-02,1,DAIRY,0,77.93
974,2017-01-03,1,DAIRY,0,78.92
975,2017-01-04,1,DAIRY,0,76.56
976,2017-01-05,1,DAIRY,0,76.682
977,2017-01-06,1,DAIRY,0,102.99
978,2017-01-07,1,DAIRY,0,90.221
979,2017-01-08,1,DAIRY,0,109.878
980,2017-01-09,1,DAIRY,0,83.351
981,2017-01-10,1,DAIRY,0,80.557
982,2017-01-11,1,DAIRY,0,78.701
983,2017-01-12,1,DAIRY,0,95.33
984,2017-01-13,1,DAIRY,0,144.1
985,2017-01-14,1,DAIRY,0,138.756
986,2017-01-15,1,DAIRY,0,93.131
987,2017-01-16,1,DAIRY,0,65.793
988,2017-01-17,1,DAIRY,0,94.358
989,2017-01-18,1,DAIRY,0,90.268
990,2017-01-19,1,DAIRY,0,83.366
991,2017-01-20,1,DAIRY,0,125.531
992,2017-01-21,1,DAIRY,0,60.949
993,2017-01-22,1,DAIRY,0,118.09
994,2017-01-23,1,DAIRY,0,111.2
995,2017-01-24,1,DAIRY,7,125.768
996,2017-01-25,1,DAIRY,0,89.465
997,2017-01-26,1,DAIRY,0,102.882
998,2017-01-27,1,DAIRY,0,82.264
999,2017-01-28,1,DAIRY,0,94.644
1000,2017-01-29,1,DAIRY,0,76.118
1001,2017-01-30,1,DAIRY,0,84.448
1002,2017-01-31,1,DAIRY,0,74.094
1003,2017-02-01,1,DAIRY,0,90.718
1004,2017-02-02,1,DAIRY,5,100.085
1005,2017-02-03,1,DAIRY,0,89.818
1006,2017-02-04,1,DAIRY,0,120.085
1007,2017-02-05,1,DAIRY,0,90.923
1008,2017-02-06,1,DAIRY,0,87.61
1009,2017-02-07,1,DAIRY,0,63.012
1010,2017-02-08,1,DAIRY,0,76.948
1011,2017-02-09,1,DAIRY,0,93.821
1012,2017-02-10,1,DAIRY,10,191.51
1013,2017-02-11,1,DAIRY,0,92.081
1014,2017-02-12,1,DAIRY,0,95.155
1015,2017-02-13,1,DAIRY,0,92.85
1016,2017-02-14,1,DAIRY,0,123.42
1017,2017-02-15,1,DAIRY,0,86.783
1018,2017-02-16,1,DAIRY,0,110.503
1019,2017-02-17,1,DAIRY,9,218.684
1020,2017-02-18,1,DAIRY,0,75.53
1021,2017-02-19,1,DAIRY,0,84.124
1022,2017-02-20,1,DAIRY,0,78.805
1023,2017-02-21,1,DAIRY,0,122.746
1024,2017-02-22,1,DAIRY,0,87.734
1025,2017-02-23,1,DAIRY,0,86.102
1026,2017-02-24,1,DAIRY,0,108.705
1027,2017-02-25,1,DAIRY,0,90.695
1028,2017-02-26,1,DAIRY,0,119.794
1029,2017-02-27,1,DAIRY,11,176.283
1030,2017-02-28,1,DAIRY,0,84.414
1031,2017-03-01,1,DAIRY,0,67.253
1032,2017-03-02,1,DAIRY,0,93.651
1033,2017-03-03,1,DAIRY,0,81.383
1034,2017-03-04,1,DAIRY,0,108.937
1035,2017-03-05,1,DAIRY,0,89.863
1036,2017-03-06,1,DAIRY,0,103.793
1037,2017-03-07,1,DAIRY,0,68.388
1038,2017-03-08,1,DAIRY,0,80.296
1039,2017-03-09,1,DAIRY,0,104.758
1040,2017-03-10,1,DAIRY,0,121.478
1041,2017-03-11,1,DAIRY,0,84.818
1042,2017-03-12,1,DAIRY,0,74.489
1043,2017-03-13,1,DAIRY,0,75.962
1044,2017-03-14,1,DAIRY,8,162.743
1045,2017-03-15,1,DAIRY,0,155.446
1046,2017-03-16,1,DAIRY,1,103.053
1047,2017-03-17,1,DAIRY,0,109.818
1048,2017-03-18,1,DAIRY,0,116.486
1049,2017-03-19,1,DAIRY,0,68.907
1050,2017-03-20,1,DAIRY,0,70.906
1051,2017-03-21,1,DAIRY,10,105.909
1052,2017-03-22,1,DAIRY,0,78.964
1053,2017-03-23,1,DAIRY,0,99.37
1054,2017-03-24,1,DAIRY,9,199.514
1055,2017-03-25,1,DAIRY,0,84.79
1056,2017-03-26,1,DAIRY,0,114.253
1057,2017-03-27,1,DAIRY,0,97.942
1058,2017-03-28,1,DAIRY,0,65.449
1059,2017-03-29,1,DAIRY,0,76.309
1060,2017-03-30,1,DAIRY,0,79.413
1061,2017-03-31,1,DAIRY,11,254.878
1062,2017-04-01,1,DAIRY,0,100.603
1063,2017-04-02,1,DAIRY,0,93.623
1064,2017-04-03,1,DAIRY,0,86.312
1065,2017-04-04,1,DAIRY,2,124.543
1066,2017-04-05,1,DAIRY,0,98.272
1067,2017-04-06,1,DAIRY,0,92.755
1068,2017-04-07,1,DAIRY,0,107.826
1069,2017-04-08,1,DAIRY,0,112.948
1070,2017-04-09,1,DAIRY,7,157.658
1071,2017-04-10,1,DAIRY,0,89.119
1072,2017-04-11,1,DAIRY,0,90.529
1073,2017-04-12,1,DAIRY,0,86.685
1074,2017-04-13,1,DAIRY,3,96.56
1075,2017-04-14,1,DAIRY,0,159.919
1076,2017-04-15,1,DAIRY,0,111.888
1077,2017-04-16,1,DAIRY,0,79.275
1078,2017-04-17,1,DAIRY,9,132.473
1079,2017-04-18,1,DAIRY,0,93.295
1080,2017-04-19,1,DAIRY,0,89.658
1081,2017-04-20,1,DAIRY,0,80.957
1082,2017-04-21,1,DAIRY,0,91.013
1083,2017-04-22,1,DAIRY,0,161.429
1084,2017-04-23,1,DAIRY,0,80.63
1085,2017-04-24,1,DAIRY,0,91.291
1086,2017-04-25,1,DAIRY,0,71.47
1087,2017-04-26,1,DAIRY,0,73.351
1088,2017-04-27,1,DAIRY,0,76.987
1089,2017-04-28,1,DAIRY,0,114.942
1090,2017-04-29,1,DAIRY,0,114.775
1091,2017-04-30,1,DAIRY,0,123.882
1092,2017-05-01,1,DAIRY,0,115.171
1093,2017-05-02,1,DAIRY,0,61.296
1094,2017-05-03,1,DAIRY,0,97.239
1095,2017-05-04,1,DAIRY,7,124.665
1096,2017-05-05,1,DAIRY,1,85.822
1097,2017-05-06,1,DAIRY,0,86.075
1098,2017-05-07,1,DAIRY,0,89.542
1099,2017-05-08,1,DAIRY,0,65.453
1100,2017-05-09,1,DAIRY,0,74.445
1101,2017-05-10,1,DAIRY,0,105.888
1102,2017-05-11,1,DAIRY,0,103.003
1103,2017-05-12,1,DAIRY,0,110.7
1104,2017-05-13,1,DAIRY,0,90.418
1105,2017-05-14,1,DAIRY,0,90.421
1106,2017-05-15,1,DAIRY,0,115.253
1107,2017-05-16,1,DAIRY,0,63.327
1108,2017-05-17,1,DAIRY,0,102.851
1109,2017-05-18,1,DAIRY,0,96.825
1110,2017-05-19,1,DAIRY,0,106.314
1111,2017-05-20,1,DAIRY,0,84.65
1112,2017-05-21,1,DAIRY,0,72.378
1113,2017-05-22,1,DAIRY,11,119.752
1114,2017-05-23,1,DAIRY,6,97.89
1115,2017-05-24,1,DAIRY,0,102.316
1116,2017-05-25,1,DAIRY,0,108.959
1117,2017-05-26,1,DAIRY,7,128.751
1118,2017-05-27,1,DAIRY,2,121.302
1119,2017-05-28,1,DAIRY,1,107.752
1120,2017-05-29,1,DAIRY,0,64.889
1121,2017-05-30,1,DAIRY,0,82.997
1122,2017-05-31,1,DAIRY,0,77.358
1123,2017-06-01,1,DAIRY,0,89.2
1124,2017-06-02,1,DAIRY,1,147.439
1125,2017-06-03,1,DAIRY,0,93.917
1126,2017-06-04,1,DAIRY,0,97.032
1127,2017-06-05,1,DAIRY,0,75.745
1128,2017-06-06,1,DAIRY,0,79.706
1129,2017-06-07,1,DAIRY,0,74.115
1130,2017-06-08,1,DAIRY,0,92.351
1131,2017-06-09,1,DAIRY,9,123.69
1132,2017-06-10,1,DAIRY,1,73.723
1133,2017-06-11,1,DAIRY,0,85.081
1134,2017-06-12,1,DAIRY,0,74.841
1135,2017-06-13,1,DAIRY,0,70.25
1136,2017-06-14,1,DAIRY,0,104.182
1137,2017-06-15,1,DAIRY,0,91.912
1138,2017-06-16,1,DAIRY,0,92.891
1139,2017-06-17,1,DAIRY,0,89.856
1140,2017-06-18,1,DAIRY,0,90.431
1141,2017-06-19,1,DAIRY,0,85.024
1142,2017-06-20,1,DAIRY,0,95.055
1143,2017-06-21,1,DAIRY,0,149.738
1144,2017-06-22,1,DAIRY,0,108.231
1145,2017-06-23,1,DAIRY,0,93.745
1146,2017-06-24,1,DAIRY,0,96.718
1147,2017-06-25,1,DAIRY,0,111.196
1148,2017-06-26,1,DAIRY,0,73.336
1149,2017-06-27,1,DAIRY,0,92.264
1150,2017-06-28,1,DAIRY,1,95.555
1151,2017-06-29,1,DAIRY,8,184.206
1152,2017-06-30,1,DAIRY,0,119.157
1153,2017-07-01,1,DAIRY,0,95.213
1154,2017-07-02,1,DAIRY,0,65.114
1155,2017-07-03,1,DAIRY,0,83.577
1156,2017-07-04,1,DAIRY,0,87.636
1157,2017-07-05,1,DAIRY,0,64.065
1158,2017-07-06,1,DAIRY,0,129.192
1159,2017-07-07,1,DAIRY,0,77.96
1160,2017-07-08,1,DAIRY,0,103.04
1161,2017-07-09,1,DAIRY,0,77.516
1162,2017-07-10,1,DAIRY,0,95.993
1163,2017-07-11,1,DAIRY,0,75.432
1164,2017-07-12,1,DAIRY,0,107.741
1165,2017-07-13,1,DAIRY,0,79.362
1166,2017-07-14,1,DAIRY,0,67.614
1167,2017-07-15,1,DAIRY,0,97.951
1168,2017-07-16,1,DAIRY,10,165.461
1169,2017-07-17,1,DAIRY,0,87.375
1170,2017-07-18,1,DAIRY,0,60.875
1171,2017-07-19,1,DAIRY,0,77.312
1172,2017-07-20,1,DAIRY,1,115.243
1173,2017-07-21,1,DAIRY,0,85.352
1174,2017-07-22,1,DAIRY,0,105.808
1175,2017-07-23,1,DAIRY,0,81.057
1176,2017-07-24,1,DAIRY,5,115.343
1177,2017-07-25,1,DAIRY,0,60.733
1178,2017-07-26,1,DAIRY,0,62.939
1179,2017-07-27,1,DAIRY,0,78.97
1180,2017-07-28,1,DAIRY,0,86.296
1181,2017-07-29,1,DAIRY,0,71.426
1182,2017-07-30,1,DAIRY,0,106.064
1183,2017-07-31,1,DAIRY,0,115.979
1184,2017-08-01,1,DAIRY,0,91.204
1185,2017-08-02,1,DAIRY,0,80.395
1186,2017-08-03,1,DAIRY,0,94.659
1187,2017-08-04,1,DAIRY,0,70.558
1188,2017-08-05,1,DAIRY,0,81.785
1189,2017-08-06,1,DAIRY,0,93.342
1190,2017-08-07,1,DAIRY,0,103.21
1191,2017-08-08,1,DAIRY,5,110.065
1192,2017-08-09,1,DAIRY,0,142.53
1193,2017-08-10,1,DAIRY,0,132.748
1194,2017-08-11,1,DAIRY,0,117.112
1195,2017-08-12,1,DAIRY,0,128.48
1196,2017-08-13,1,DAIRY,0,72.623
1197,2017-08-14,1,DAIRY,0,73.582
1198,2017-08-15,1,DAIRY,0,171.167
1215,2017-01-01,1,BREAD/BAKERY,0,11.351
1216,2017-01-02,1,BREAD/BAKERY,0,9.471
1217,2017-01-03,1,BREAD/BAKERY,0,9.34
1218,2017-01-04,1,BREAD/BAKERY,0,7.33
1219,2017-01-05,1,BREAD/BAKERY,0,5.8
1220,2017-01-06,1,BREAD/BAKERY,0,8.392
1221,2017-01-07,1,BREAD/BAKERY,0,8.051
1222,2017-01-08,1,BREAD/BAKERY,1,8.943
1223,2017-01-09,1,BREAD/BAKERY,0,10.266
1224,2017-01-10,1,BREAD/BAKERY,0,8.427
1225,2017-01-11,1,BREAD/BAKERY,0,7.404
1226,2017-01-12,1,BREAD/BAKERY,0,5.716
1227,2017-01-13,1,BREAD/BAKERY,0,5.038
1228,2017-01-14,1,BREAD/BAKERY,6,10.606
1229,2017-01-15,1,BREAD/BAKERY,0,9.353
1230,2017-01-16,1,BREAD/BAKERY,0,9.108
1231,2017-01-17,1,BREAD/BAKERY,0,8.245
1232,2017-01-18,1,BREAD/BAKERY,0,6.481
1233,2017-01-19,1,BREAD/BAKERY,0,7.382
1234,2017-01-20,1,BREAD/BAKERY,0,6.345
1235,2017-01-21,1,BREAD/BAKERY,0,6.498
1236,2017-01-22,1,BREAD/BAKERY,0,8.099
1237,2017-01-23,1,BREAD/BAKERY,0,9.58
1238,2017-01-24,1,BREAD/BAKERY,0,7.07
